Avg_Temp_C,Humidity_Pct,Storage_Type,Transit_Days,Remaining_Shelf_Life
34.70403787375051,90.21160806205857,1,6.5451094262704075,22.64
25.624909472092163,42.14679413142041,1,5.314996015402329,26.49
38.910472229858044,72.68630629903319,1,4.0933298499014,26.85
25.68620830783374,65.86352831492604,1,3.823725592596096,27.02
33.04548884061599,79.87213842250813,0,0.9611159604995299,27.54
44.598514468519795,22.071257890527853,1,1.1108826089656485,30.0
35.34840422988522,22.695670534755656,0,1.5077705087303372,26.82
19.165042032882695,42.744913600491714,0,1.325893332237251,28.12
33.66729780164413,77.74951648239582,1,6.774136897540004,23.74
23.83140101984619,50.85154287925089,0,4.643294359738342,22.87
39.78274001167985,93.18890595969009,1,5.1448681771696885,25.12
31.005622127422264,75.80319822493365,1,0.6647798322004739,30.0
46.87945244033775,82.69850903841544,0,4.975249354974881,20.68
20.816198702438754,33.71494978304805,0,2.3195703301486286,25.97
46.64595841989582,75.34226875218263,0,3.331873841406292,23.48
21.604939434169264,45.64097500373012,1,0.7990171731413929,30.0
19.221864069569104,84.15954380082555,1,1.6396467542807005,30.0
31.940214388188345,68.73302619820726,1,4.503025637339407,27.29
37.052809526029314,23.397800732903338,0,0.5994795118875009,28.37
34.18132345200188,71.29728270486058,1,0.9586968581027939,30.0
37.27257834618947,21.988348290621637,1,4.6366233833990735,26.59
35.201011250158004,29.637526492543266,0,4.046509130553577,23.87
46.24394426329576,48.95769783505807,0,4.734651017075622,22.13
24.437673591251226,48.294431242098184,0,1.1138792449135346,27.79
38.490203202490704,25.339148634517173,1,3.005078036276173,28.22
25.820835847077092,57.202809072005465,1,5.028791574866979,26.87
36.86828540339652,85.81040101452898,1,3.2166492061512617,28.29
30.704128269243554,62.639021281246876,0,6.938283423004377,19.47
30.378530307342793,47.901356434458734,0,4.273536080235414,23.52
25.157905793710206,70.98835849251844,0,5.404528681550436,21.93
21.093716065077977,87.6914680009675,1,3.727647739440005,26.83
20.999546614855902,24.011397256052668,0,6.384982846725213,19.43
20.738600303584008,43.948522819281116,1,4.899004378757971,25.81
20.49853233585779,26.877811044386082,1,2.636319544904454,27.85
38.175553682311154,76.428089707826,0,5.578424328062816,21.8
47.059558319224045,71.60225076312793,1,4.5184174115556965,26.56
21.033680283683708,26.308010458624807,0,1.9467467142116983,26.99
22.398144650760763,58.49946265192947,1,6.91315726025764,23.28
29.22812387268361,47.798161030016814,1,2.038453758933512,30.0
28.506547401009406,73.11358966873999,0,5.5514549535283395,21.52
34.75212749207415,51.81665069352322,1,2.6466414386241404,29.04
30.156062603442514,62.8604768903758,1,1.2723164557424675,30.0
21.525787403313146,68.69077265870476,0,4.926756276129908,21.91
32.33144672640683,26.216849127001566,0,1.953372950376442,25.75
46.89667618321834,20.911585601736224,1,4.1140327511768,26.68
45.739299906707885,88.93367864589946,1,4.100052848608585,26.63
47.079076068572974,59.23233831276116,0,1.909259192812193,26.07
40.11302117529058,88.64407562518298,1,6.677674646497632,23.72
44.70791351672749,54.17425645892847,1,2.681790421180261,29.76
29.648051519696168,37.20460592787123,1,1.0052751402724014,30.0
47.23184422998499,93.96580583597022,1,0.710053682212728,30.0
36.083456460698955,40.32182318863474,0,6.4210266992099765,19.19
42.67611728769507,91.2349934968943,1,4.277557037675371,26.52
22.94502783411003,50.84413374390268,1,5.768596650081914,25.79
47.618283879448335,31.281266832764615,0,5.372258949844468,21.69
35.07244407497243,24.7633872192501,0,3.1963267651948235,24.35
26.20221215792119,24.228162248819533,1,4.996143581597928,26.73
45.39497256772928,63.886214924410396,0,6.640977244235782,19.49
43.48942172032234,38.55110763073982,1,1.8327946352924118,30.0
24.21682947024169,85.86655006093942,1,4.517833562976323,25.97
28.744881540985215,28.516819414972176,1,3.738073713198304,28.5
27.233317193131484,81.22893014097968,1,4.146096814980011,27.02
44.29960807975035,50.26121496592978,1,3.620298785620088,28.91
37.18084070922727,80.37835006395214,0,1.3864145913140034,26.92
18.436339970036457,46.29406691049478,1,4.638188090544837,26.49
39.79191097950685,61.058473017433364,0,5.59374458281743,21.2
29.896283469638107,66.6565025170905,0,5.034672164707512,21.91
43.26274245056129,77.66883059865481,1,3.4843824155486987,28.61
47.40097725856431,56.94635704946522,0,1.8593501420103422,25.71
34.1179025014221,54.508936923767905,1,1.4873675078299133,30.0
22.164815179482304,68.06560586024109,1,5.027259530476013,26.54
33.45708164592632,92.98327619525783,0,1.74987862225636,26.25
19.226058487994365,32.67012973041234,1,2.759524894137443,29.49
34.03270511197569,46.699361320398964,1,2.8677540968124906,29.23
33.10251812564571,71.7796121472024,0,1.0998888104868496,28.75
33.349710406417834,31.77332620371453,1,0.8970067390566143,30.0
26.30632944441611,80.4650959844796,0,4.382307534660299,22.75
45.72125277322299,37.70873998380532,1,2.897938657203521,29.17
31.876041483994435,76.06032036003174,1,1.4603040973904735,30.0
43.33322017900886,76.22121740064406,1,1.1966180737085443,30.0
31.42237100470364,59.94629498412674,0,1.181649582461126,27.52
34.91895276056509,83.05324894084484,1,2.6287327891564454,29.52
21.59286395457754,86.78954605549212,1,3.580804619298615,28.51
32.38746305262751,63.814961353562694,1,4.314467267135715,26.46
40.3631842255299,52.37446596722595,0,2.962022068683381,25.61
36.22665666880718,38.32648665984909,0,6.912349117154368,19.07
36.173244580706616,37.79200938019959,1,1.9646631851314336,30.0
43.524525535084386,26.591571840510788,1,1.6269283694159062,29.62
44.90296273879275,26.017530924623166,0,0.6185761292843468,28.31
45.52186839256595,20.397500479820405,1,2.1763683757921086,30.0
23.126627621701974,70.14824149433232,0,5.169972260437599,20.9
43.15747676107874,35.38081701120943,1,2.603915036627584,30.0
30.763093158492502,58.070778401334124,0,3.9439601506772584,24.3
20.618705387690262,57.957796726951024,0,3.6274106620563136,24.73
33.97768297654758,23.88676526168202,1,3.4527418194241477,29.14
24.051913869907075,71.3428660909875,1,2.155164255964465,30.0
38.44508166671788,77.0170894917265,0,3.5755803068372995,24.52
21.20097750340308,83.80455950123411,1,6.7726749193323315,23.34
21.72891670456634,74.81506064027332,0,1.832511765346042,27.03
39.64789652253832,23.607098297306578,0,1.4085204480708817,27.02
41.858019355796706,35.12204900358084,1,5.863362398503182,24.33
37.01275691160532,88.0899597846887,0,6.201803515285204,19.4
29.773353222679063,81.24495796036828,0,5.139585956559619,21.68
34.193431857438995,52.90585065412543,0,2.0093825184543124,27.18
44.987237198237054,48.79184160299086,1,0.9330242305403103,30.0
30.945844294093277,44.961183943436325,0,2.67688649527106,25.0
22.17816217990162,79.5518891952722,0,3.7202535716257765,24.01
47.9307784777153,76.4302340029117,0,2.1151794087940274,26.62
40.31838877718031,22.514932605183454,1,5.141416534453493,26.31
21.08748092232435,60.23610136134461,0,6.001939896274369,20.72
21.824659869959472,49.79654679202754,0,4.009094141233438,22.64
41.15645941794735,20.915230423853338,0,5.01066488903615,21.44
34.28173330042789,38.88492941802146,0,5.874192380759009,20.75
24.82052949089961,51.769764681536216,1,6.6573417074767995,24.07
22.600542093482407,63.967237401259794,1,1.1551649196032623,30.0
35.78888715776465,27.66594981688997,1,5.0282303551998,25.37
45.67498143531887,73.04289757350489,1,5.513103345378297,24.56
20.319631964663618,27.818522453885713,0,6.516195333894046,19.64
31.525181142123962,28.492853438056642,0,1.5758833173873834,27.29
27.964392379648167,43.358319803423086,0,4.34329033234204,23.06
29.970081116103906,24.10712291165235,0,1.8362687544416438,26.85
21.428019001670634,51.08784381527208,1,6.479061506682943,24.86
28.390379830978837,46.021490142217075,1,6.469955712105458,23.9
45.38248388637386,38.61698320678639,0,3.739390522806618,23.82
30.56776348513644,88.6134425801075,0,5.57322209904957,20.3
24.38042353023679,58.63802618051095,0,6.746957063551458,19.28
22.45988183259339,51.09680927952678,1,3.977953173068781,27.66
27.298107788058328,49.79885865931984,0,1.8643863551213076,26.65
44.94162868322141,35.385473036150536,0,4.56234391583184,23.04
35.62360812702223,42.053350941572866,0,3.4463774258621793,24.3
33.7317080798274,53.05720602036711,1,3.7305776673381184,28.01
28.030884339314465,25.662752285291692,0,2.9265105558183944,25.15
26.122340194306613,68.29996574292619,1,5.704873514659787,24.87
34.55167785778019,39.041642303247826,0,4.867302833391735,22.83
18.591316132630926,27.80814364884304,0,4.201382865462753,23.28
39.6243928893152,80.39862255184289,1,5.194735057061784,25.85
43.67089404318857,82.26648984252438,1,6.638663216252278,22.93
27.719701833203988,26.5193761212762,1,1.0558054505540424,30.0
24.23658765438082,21.98991529053648,0,6.19688649318941,20.76
45.31872010620911,66.85709532824383,0,2.186252317303401,26.48
29.390772245018006,64.27212068861058,1,5.899254292674123,25.35
28.882736839978364,84.58010149810411,0,6.664946495254019,18.87
40.908173824792826,30.50848818248394,1,4.177548029782644,27.07
23.463214164647496,56.35837753627596,0,2.2464028360021495,26.6
34.24902643982601,67.51086648696105,0,1.9171501987115622,26.12
21.968286333759913,87.54292259272893,1,2.2699976223758984,30.0
18.551720296424,88.57241049203742,0,5.797853784615971,20.11
30.157442640830663,57.309867048491796,1,1.8417382664439208,30.0
18.329874859754415,30.266422255160546,0,2.2322395569107343,25.76
36.99294190072342,57.070538760370354,1,6.443677648512239,24.42
30.563115746762193,48.735389618712304,1,3.2432343870794678,29.18
23.531127620368895,26.77527204332059,0,2.094769212928586,26.27
29.678868421259295,41.652030257802494,1,6.450838902397441,24.42
46.47920391173297,49.74870297890407,1,6.589393305610927,24.45
39.977162916307506,36.12052839430676,1,4.008978062903257,27.6
43.39223547943672,91.64272345426092,0,2.6725852903102454,24.69
41.12736611237466,27.994868985032884,0,2.7850110473724223,25.94
35.94858174804464,54.476113457084836,0,5.8241650648822985,20.64
41.982476369069374,72.10223531408201,1,0.5341498206295019,30.0
42.22290755450284,92.15740893230883,0,6.676542799835216,18.52
31.380173188738674,33.884969662896474,1,6.728110154525547,23.81
40.77107536616549,74.3077496954854,1,6.019771735174575,24.86
25.490040265775576,56.70687227323553,0,5.00563887447001,22.35
19.324963131303004,64.11978177274483,0,1.673739743327668,26.97
35.038356916578884,88.66162231910315,1,1.2833967621120188,30.0
21.458460637418533,51.63219947978844,0,3.5823924082735146,24.85
43.86127952967941,83.34120489013029,1,3.895824744462598,27.83
28.940917483719176,62.05078955026355,0,1.0001958105898594,28.81
38.88866327634419,45.49062228260496,0,3.1291554229320298,25.66
34.15204471142363,69.62413813104061,0,4.5682939468405594,22.76
44.57933244708562,66.18973911367284,1,3.2137895461812986,28.63
18.007125707276536,33.91046821825418,1,6.603940040333825,23.72
41.963497073209965,94.84505829000031,1,0.8424449338519858,30.0
26.150609132070123,49.87155379817267,1,3.2154840840876693,28.77
30.640710068312103,75.31867261916686,1,0.521751353279365,30.0
43.584654650757045,73.66649864256814,0,0.7736057326363522,27.89
18.536218042002414,94.07917923020237,0,1.2115393914142485,26.78
46.69247092678275,79.84919916075376,0,1.0811715150296868,27.22
30.52742327354785,85.93387306716235,1,4.405189901874287,26.51
30.047407092764622,82.83693014624342,1,4.450289166712585,26.58
33.38065533049526,37.3002358788319,1,2.9965889746931222,29.34
36.89333768988459,36.22430172774151,0,6.530389840768884,19.99
47.847234679393054,33.04214369146155,1,3.849111508045718,27.51
44.923084441386116,54.753556116171495,0,1.95481449634705,26.6
34.10923268680241,64.47049511312774,1,6.090824306716504,23.3
26.188781245689448,55.75076212477763,0,6.711734738493397,19.3
43.86382851796352,80.71370560436586,1,6.555331674073434,22.76
25.579472818826552,20.38116048635195,0,5.2022307389758025,22.01
32.87627205236312,26.078466193073595,1,1.2115475903539503,30.0
35.13956825758722,69.65840075799235,1,4.177257765972642,27.19
26.01084810508264,85.89724897663685,0,6.1430452263350555,19.67
22.81200315990216,45.05066590589284,0,5.033564500850344,22.05
38.40422315280901,66.39585336613882,1,1.7299400086025383,30.0
18.154355122641444,81.4960188056075,0,5.332803665895451,21.28
22.822796881449246,81.34752680892967,1,5.418132724602075,24.79
20.52294673403954,44.48251823774697,0,4.606787925608344,22.62
25.794107431924793,67.55042773247085,1,5.821416233248971,24.64
18.552831562146523,52.41805879193842,1,2.7221690792514597,29.49
36.97865679401845,89.90210791325131,0,5.627245382159837,20.83
46.41893664769014,32.47831901992043,1,0.937778909547016,30.0
35.4651138052882,45.941229271471755,1,0.9855137154260512,30.0
37.42720930205723,64.5796894421409,1,0.6598149569822098,30.0
18.663706545869918,44.270766436215595,0,5.822106681821109,21.05
46.32910904873489,27.664521477028924,0,1.5635548377458497,26.18
41.84428646249788,72.02616693361165,1,5.9596565703710676,23.97
21.94005379228134,85.10407418992196,1,1.4818762965758516,30.0
30.970044031278057,90.77119401256992,1,6.072840598601241,23.03
27.622282213143823,74.33170044605878,1,1.8851805761630414,30.0
18.93402248653534,68.87501190319138,1,4.157876861231987,28.6
22.777372148377935,35.27759369572057,0,5.547879543146321,20.49
41.127655339321564,83.35874210876658,1,0.6161023011090759,30.0
45.35508104879733,92.56334477103333,1,5.677492391345146,24.72
32.4456705453765,28.798114172179588,0,4.447491913707363,22.95
24.766204273312063,32.06191018086425,1,4.282814112443592,26.35
26.06980213305293,79.81693254778912,0,6.898284148118876,18.92
38.41369879077976,49.665881290997646,0,4.4001335627754745,22.59
26.749877361279097,72.1236414594907,0,6.692216147251661,19.56
40.47484917303849,30.94415555263591,1,6.913306856236452,23.23
22.2748662870454,57.4166115088517,1,1.8672722694726458,30.0
46.23712512697159,25.431220410975612,0,1.0711322444414169,27.16
28.518807936275422,22.490233159352492,1,2.825708781033764,29.43
42.64322184029599,23.088762145945374,1,1.1796909621736016,30.0
37.0929074863091,72.9856794865176,1,4.366048142950085,27.53
26.965076590119416,90.14013614745947,1,5.141565058860781,26.16
42.051842492093755,45.45876444071045,0,3.648589909231264,24.47
35.9242758789579,78.78744150641464,0,4.6832550187774125,23.21
33.792079828083395,74.8692141316499,0,5.211372639181379,22.4
32.37836785728862,66.1806516456682,0,6.8431241628243535,19.81
28.106873753133208,33.658843676652445,0,3.3187596707165277,24.85
32.798305403513986,26.114486716432,0,4.921483575803394,21.0
20.165952269375275,22.298937665435453,0,5.962940640800068,21.02
36.862944546178355,75.15127239993146,1,6.919722164284376,22.79
19.203275742374473,85.02736220918364,1,4.322379457585515,26.73
36.185661406835145,64.82926739418983,1,3.24118602467746,28.47
26.304833917051546,64.42627464450217,1,2.8344816928305043,29.04
43.079941913436286,37.684407046940734,1,5.152862270433576,24.57
45.270975619969235,33.47623316526815,1,2.923516141728074,27.6
20.073983585598583,52.78740416126199,1,6.159874358271324,24.84
31.359157650079965,58.611301544726764,0,4.807038313554083,22.63
27.364441700893412,49.92844596028333,0,4.768788319518399,22.4
27.755701926740848,78.01048442649505,1,3.0782885462331526,28.35
44.51129008982258,53.15182803371432,1,3.878530665614115,27.38
28.11009529293859,82.16625244119571,0,3.421319928889295,24.42
25.57583346226258,46.94380609371842,1,0.7383642750680293,30.0
40.09206045196922,69.78533957163538,0,5.581637143992691,20.75
43.92648533022506,61.86051871953972,0,1.2274775260852313,28.48
26.092488345509686,24.281514206698613,0,2.002350930779703,26.48
24.7410353091804,33.50078281045426,0,2.555014682348878,25.53
33.217044260651775,23.11796442877941,1,3.0829634250186064,29.68
18.52139370556439,44.23479928027089,0,6.141468914380144,20.52
31.642195669015774,58.66970214344377,1,2.72724767278595,29.08
21.98143961457832,30.765677152954463,1,1.8120474387991643,30.0
38.202972999747516,92.74340345804528,0,5.2503915866606965,20.83
46.90040498461197,39.14798935463239,0,5.947749382712717,20.13
46.3384265842207,71.24360212172343,1,2.0869573877454326,30.0
41.055580935713735,28.483236430742977,0,4.981923881705147,21.91
38.29540157331739,36.175636429828785,1,5.874452744127203,25.12
28.457210017259115,31.946558393210385,1,0.8133782525936142,30.0
47.31522552663952,50.518097054215296,1,5.390780457001221,25.33
21.273288952972493,68.78837358437869,1,2.6257155501610514,29.38
38.02780156690754,80.58844564559439,1,6.206292533768629,24.26
29.270167556451796,42.26519559202106,0,0.5374312932377903,28.74
27.73757489700811,47.48461511535484,0,4.162353027764983,24.05
35.89456424956265,60.9265166371605,0,1.9772525772104845,25.56
20.19587771305331,65.25864450360334,1,4.676743798156733,26.63
34.27090994939215,91.36089197494934,1,3.6146822045932514,28.4
18.76926197419307,45.59358707196172,1,1.4684470638062657,30.0
32.30086425123477,49.57739928637626,0,5.784407301654608,21.27
39.54369228679484,91.6642771966201,0,5.845557222310878,20.62
20.138408101654917,91.59950225249806,1,6.525724541175993,23.25
19.808021708686827,90.08270201041357,1,1.7646291007044563,30.0
33.69254173745354,70.25720259582063,0,5.719668335912313,20.31
34.17483830025763,43.34807743670027,1,5.164632608406092,26.12
42.69522046786981,59.18607803870887,0,4.927266050772388,22.08
23.44315043086881,59.387253775029514,0,2.4193088799320153,25.83
45.53257467514132,51.83955688972714,1,5.738951573538528,25.23
34.50679626468785,23.255939964111437,1,1.2299782386729246,30.0
41.81231551141549,68.49544350671451,1,3.171685053743581,28.79
43.19583908600161,87.50173425485083,1,4.118140876588662,26.32
39.95874202756904,83.83806956395782,0,4.839074345394558,21.29
20.866059415040045,66.78944935074298,0,3.255641283936463,24.5
44.07778873953158,55.466897422488664,0,1.122144610881051,27.57
18.70915758139009,68.14786253324496,1,1.8402100693697716,30.0
36.96046458061255,24.384096058141544,0,6.920605881396767,19.29
22.093192576701995,72.13584155356953,0,3.377660284066926,25.29
18.474632752967473,45.581751835566536,1,1.1767127209970811,30.0
39.730164513862235,63.37901877548068,0,5.522047728420986,21.61
35.8725218456687,50.0890935529237,0,1.973266614475422,26.21
28.64988917495812,25.206788205957004,0,5.907110236134243,20.28
37.20504671484498,40.33605773751386,1,4.730702898806762,26.62
33.98873359654006,44.32503148365317,0,1.7371116083239406,27.06
28.88832815537976,94.66103680281928,0,3.523836479844168,23.45
19.804270278023555,62.17226119084324,1,6.750827283706286,24.24
23.114338145217527,50.71083897539029,1,3.4274110856782034,29.13
40.68489986685738,46.06786431792366,1,6.878036433237975,22.17
21.59487006052939,93.06234714710116,1,6.951142764029439,22.41
45.81002903772886,60.496784771041966,0,4.865129883484743,21.98
41.637059648767945,84.85146440251552,0,5.869439596641435,20.02
41.46084263011158,73.15585233072323,1,1.2647186850781311,30.0
29.427285765329614,45.97413264417527,0,4.099714564630446,23.08
27.165729319740706,49.77361378057125,0,6.625515624164515,20.15
34.99726086514256,49.32820722936308,1,6.548868895185455,24.7
21.49099193656428,81.30872813683936,0,4.882974741658814,22.88
22.238341478265173,35.898686817667894,1,1.0259753398331393,30.0
30.089405362954842,33.01433862398815,1,1.9534938242260231,30.0
45.98192221428764,63.13725128724687,0,6.103094134772046,20.46
45.68271571540183,56.529643911420195,1,6.338700577402589,23.71
46.58392582803883,81.89005755616762,0,2.888973744894954,25.08
20.045169281564807,21.935893021211523,0,2.0115838293749704,26.49
46.093475216509816,85.7078894448532,0,1.1868204477013355,26.62
37.22478944070619,36.20286368821997,1,4.416595564978622,26.24
34.933232720366476,34.38368416938954,0,0.8780646707855926,27.42
47.84598951509301,24.333542074727497,1,2.432807813539453,28.76
20.238894430112452,78.7022030558112,1,1.1567977715692035,30.0
38.76484025082396,24.6718848597547,1,4.615732569087516,25.98
24.624078893569173,33.03144467467209,1,3.9257695154257357,27.33
30.782501516711143,29.80327825551496,1,3.1311897890537987,28.14
33.765138659059204,56.122613490114674,0,5.268493473649113,22.5
41.07914680924019,20.82734483214854,1,1.3697242858166767,30.0
35.46444689339917,71.07311204286833,1,3.979515854441846,27.24
24.456056160517125,20.909058098291997,1,4.590442239069785,26.4
25.975534099629407,68.45675925968811,0,5.988321037807504,20.35
20.942477423527336,56.618085276633366,1,6.120292548912715,25.0
42.32057783958798,66.05609833885521,0,3.486403994638913,23.53
41.55049631511171,86.90635167051758,0,1.1639719427739976,27.47
42.266503849089844,25.731264457853857,0,5.965665266268497,20.35
19.15279046886975,87.63214941015677,0,5.863359273536575,19.19
31.50373297259279,37.02235207740231,0,0.9332382636444847,28.17
33.552240658356126,31.262675061278124,1,6.923789261500854,22.79
19.14065544712365,75.96554431113789,0,0.9685481839913769,27.94
20.13770183295776,20.908135642616557,0,3.80576538140926,23.27
47.74765226610822,92.80624682530026,0,4.798908971957694,20.35
23.55586703602404,33.05820015005632,0,4.072504284173009,23.09
33.43972759720535,87.41756180046765,1,5.499950460947868,24.78
36.73990706562792,48.64547297396719,1,0.5677800460831199,30.0
20.0776291885758,91.98698885569468,0,0.7726829523056358,27.51
47.05466332783151,79.9035643740931,1,3.58318471439039,27.57
45.60891543658224,59.05761063756595,1,4.767110947654767,25.77
21.842872390986003,45.37006294958738,1,4.390455241948377,27.14
34.502758213744684,49.14895989723853,1,6.629992945340599,23.49
25.22078135497515,29.112603222568854,1,3.7243109514192625,27.31
44.378059799935144,39.382371521886355,0,2.13956663112685,26.79
40.65125786238835,54.5404622955605,1,5.363247388863484,24.96
19.615746209940784,44.004487439073756,1,6.900353306909303,23.6
46.12164199491357,23.238030184775877,1,1.2016341452020183,30.0
46.95389226380989,56.62955975487047,0,5.9645696820728,20.63
39.98404634298752,60.667790411888625,0,5.33225460949796,21.11
22.54708114763021,27.03176904841675,1,4.635893800865112,26.65
40.83364611129474,32.005372621592976,1,4.1272751134682855,27.48
44.44352339025065,40.842657293665084,0,3.109713053098374,25.18
42.00212906097478,35.302672597167415,1,5.32526232872131,25.64
38.636523296397456,48.144492833199976,0,4.102472341858109,24.18
18.156888406287383,77.07430700210705,1,5.9124230507557805,24.93
40.68793973674357,83.14777786225315,1,6.198229951883303,24.34
47.890030128817415,47.62321478801363,0,4.681873669426598,22.13
22.13468697477706,69.72815033753692,1,5.021517952229245,26.35
18.09654790812836,66.46920030948806,1,1.678575319515784,30.0
44.227874118307135,58.25822843741189,0,0.9215483641392943,27.27
35.39951362284394,62.11134409696428,1,0.8432257430454326,30.0
36.06436932157443,21.719960845103152,0,3.7386619347124483,23.48
20.311748374029936,24.391319693298442,0,5.348513857288884,21.45
29.203877884325202,29.178256799388343,0,3.321125880130189,25.15
20.658012890388516,36.545896453340845,0,5.708884952826874,21.5
26.9833053147566,33.01100556994679,1,4.6351528706035126,27.06
41.56954854240696,28.87521431925405,1,6.942321806838474,23.31
46.509382587917756,35.220227568117664,1,2.8545303707398744,29.44
28.035338662257963,21.96475313990486,0,4.307765948817362,23.72
45.88850768627053,78.69364548885034,0,2.1854289326275294,26.12
30.889704382168052,85.45476878634514,0,3.501263288480484,22.56
46.120598826475934,72.95142557480185,1,1.0239098394213102,30.0
39.83817920921295,57.23458642664748,0,5.571384912295665,21.02
29.96508089111188,89.19672935658423,0,6.717995037042477,18.86
20.068740490692637,24.279104086344073,1,0.7358695469877641,30.0
41.61379807804812,93.11259895858339,1,5.436088705716764,24.23
31.492195273516202,78.2532917716386,1,1.5164817286224117,30.0
28.37761342505083,43.63921408230192,0,2.7577316206824776,26.66
44.99500037061817,21.63675475816171,1,4.064083794221757,27.55
41.63139046583126,66.8319084853796,0,6.878431088232103,18.88
25.695901873327436,69.0630951105556,1,1.7427395595211286,30.0
46.41107963216169,92.55171333412063,0,1.2416226017715668,26.34
22.537404862048035,36.89876974634263,1,1.0774615930691684,30.0
47.41550466003318,37.05571218960342,1,5.198292970855144,26.45
20.03005085700005,73.08763229223266,0,4.48385104560267,23.04
30.858916409114272,30.571972064132694,1,6.024839914624303,24.24
38.07067011987325,54.67216707504554,1,3.491054719174858,28.04
41.60910404752999,28.395194526614773,0,3.4850592043802275,24.56
19.558697326628053,78.97086495380248,1,2.708553565152253,29.37
40.752750536073336,76.5580760237123,0,1.8317282819796317,26.99
44.33490234456123,85.96863912136469,1,2.1607067402614306,29.73
40.52188520998041,61.84855540869799,1,0.9238298431931984,30.0
31.917941304369982,88.191515439617,0,3.039734376488486,24.29
31.55090457695048,49.80360428639874,0,5.541477031014629,22.16
46.93429961702435,35.28248443457668,1,1.1112346788227314,30.0
26.293250717501884,43.42618264141352,0,3.073808072305957,24.82
45.45270205221129,59.977165043460495,1,3.40941911208141,27.69
36.40419415917529,47.23255524755078,0,2.299879167955758,26.42
47.50564418145666,30.55336460365688,0,0.716993411611478,28.76
42.611325223469194,43.487149611296175,1,4.499437162953713,26.42
20.503922549681498,86.18122763055041,1,5.308247158556014,24.73
39.755566440821724,44.22583987896604,1,6.232530428980186,24.27
30.824690637618453,32.16750543368595,0,4.964596484887689,21.83
29.370813786572924,93.00930424821298,1,6.078150845521566,24.2
42.571905415849685,60.55953162391583,0,5.437285665745106,20.66
